TIME,SPEED,RPM,Intake Temp.,MAF (g/s),Engine Load,Fuel Rail Press.,AFR,Long B2 Trim,Timing Adv.,Coolant Temp.
2023-08-05 00:24:22.771747,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:23.022540,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:23.273470,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:23.524271,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:23.775094,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:24.025879,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:24.276702,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:24.527520,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:24.778342,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:25.029381,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:25.280231,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:25.531183,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:25.781944,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:26.032743,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:26.283516,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:26.534367,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:26.785221,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:27.036010,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:27.286824,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:27.539213,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:27.790054,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:28.040887,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:28.291726,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:28.542539,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:28.793379,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:29.044245,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:29.295086,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:29.545889,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:29.796710,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:30.047671,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:30.298449,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:30.549325,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:30.800097,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:31.051001,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:31.301857,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:31.552661,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:31.803491,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:32.054316,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:32.305315,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:32.557654,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:32.811074,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:33.061950,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:33.312763,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:33.563613,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:33.814434,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:34.065403,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:34.316258,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:34.567060,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:34.817904,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:35.068728,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:35.319621,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:35.570441,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:35.821310,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:36.072144,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:36.322976,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:36.573808,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:36.824616,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:37.075448,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:37.326459,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:37.579039,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:37.829946,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:38.080856,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:38.331726,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:38.582547,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:38.833434,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:39.084566,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:39.335562,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:39.586386,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:39.837221,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:40.088041,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:40.338911,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:40.589775,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:40.840642,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:41.091523,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:41.342787,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:41.593724,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:41.844542,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:42.095449,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:42.346324,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:42.600395,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:42.851301,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:43.102200,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:43.353139,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:43.603989,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:43.854788,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:44.105563,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:44.356344,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:44.607135,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:44.857981,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:45.108749,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:45.359656,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:45.610442,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:45.861387,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:46.112567,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:46.363809,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:46.614785,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:46.865712,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:47.116578,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:47.367555,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:47.619847,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:47.870815,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:48.121695,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:48.372465,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:48.623338,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:48.874215,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:49.125126,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:49.375860,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:49.626735,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:49.877594,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:50.128480,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:50.379350,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:50.630232,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:50.881149,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:51.131994,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:51.382901,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:51.633736,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:51.885187,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:52.136448,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:52.387297,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:52.638141,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:52.889084,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:53.139993,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:53.390778,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:53.641580,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:53.892423,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:54.143274,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:54.394136,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:54.644919,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:54.896638,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:55.147802,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:55.398659,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:55.649752,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:55.900616,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:56.151497,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:56.402407,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:56.653322,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:56.904174,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:57.155042,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:57.405928,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:57.656796,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:57.907646,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:58.158478,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:58.409500,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:58.660394,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:58.911107,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:59.162024,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:59.412947,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:59.663786,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:24:59.914660,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:00.165549,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:00.416407,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:00.667270,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:00.918096,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:01.168955,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:01.419809,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:01.670670,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:01.921582,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:02.172465,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:02.423328,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:02.674180,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:02.925115,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:03.176014,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:03.427037,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:03.677948,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:03.928830,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:04.179699,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:04.430550,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:04.681414,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:04.932326,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:05.183196,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:05.434056,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:05.684885,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:05.935789,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:06.186629,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:06.437593,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:06.688475,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:06.939345,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:07.190184,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:07.441115,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:07.692004,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:07.942890,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:08.193661,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:08.444652,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:08.695578,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:08.946470,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:09.197298,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:09.448144,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:09.698975,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:09.949830,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:10.200666,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:10.451670,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:10.702516,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:10.953427,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:11.204317,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:11.455234,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:11.706102,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:11.956974,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:12.207882,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:12.458763,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:12.709546,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:12.960335,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:13.211184,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:13.462034,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:13.712906,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:13.963759,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:14.214729,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:14.465520,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:14.716398,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:14.967271,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:15.218247,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:15.469166,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:15.720036,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:15.970915,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:16.221776,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:16.472629,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:16.723458,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:16.974240,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:17.225129,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:17.475952,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:17.726766,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:17.977606,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:18.230650,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:18.481571,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:18.732410,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:18.983207,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:19.234015,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:19.484849,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:19.735674,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:19.986496,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:20.237419,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:20.488307,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:20.739107,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:20.989936,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:21.240761,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:21.491640,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:21.742384,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:21.993266,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:22.244149,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:22.495523,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:22.746385,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:22.997304,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:23.248249,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:23.499116,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:23.749949,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:24.000802,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:24.251706,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:24.502550,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:24.753422,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:25.004283,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:25.255611,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:25.506440,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:25.757343,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:26.008217,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:26.260377,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:26.511192,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:26.762031,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:27.012888,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:27.263733,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:27.514562,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:27.765454,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:28.016274,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:28.267882,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:28.518756,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:28.769613,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:29.020429,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:29.271214,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:29.522098,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:29.773059,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:30.023906,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:30.274682,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:30.525559,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:30.776381,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:31.027165,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:31.278038,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:31.528887,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:31.779729,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:32.030469,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:32.281385,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:32.532221,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:32.783050,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:33.033881,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:33.284739,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:33.535586,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:33.786415,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:34.037293,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:34.288123,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:34.539069,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:34.789993,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:35.042158,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:35.292992,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:35.543828,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:35.794745,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:36.045567,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:36.296726,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:36.547559,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:36.798377,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:37.049254,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:37.300081,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:37.551038,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:37.801935,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:38.052767,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:38.303692,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:38.554569,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:38.805433,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:39.056342,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:39.307217,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:39.558092,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:39.809102,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:40.059947,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:40.310831,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:40.561596,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:40.812420,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:41.063206,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:41.314024,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:41.564836,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:41.815653,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:42.066487,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:42.317280,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:42.568131,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:42.819081,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:43.069891,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:43.320815,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:43.571688,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:43.822493,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:44.073408,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:44.324314,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:44.575172,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:44.826055,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:45.077060,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:45.327874,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:45.578792,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:45.829672,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:46.080751,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:46.331637,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:46.582435,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:46.833374,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:47.084251,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:47.335147,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:47.585981,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:47.836819,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:48.087663,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:48.338505,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:48.589423,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:48.840266,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:49.091054,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:49.341939,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:49.592778,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:49.843671,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:50.094562,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:50.345550,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:50.596424,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:50.847179,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:51.098100,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:51.348882,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:51.599746,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:51.850551,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:52.101411,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:52.352232,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:52.603084,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:52.853915,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:53.104738,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:53.356416,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:53.607555,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:53.858375,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:54.109421,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:54.360523,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:54.611338,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:54.862178,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:55.113055,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:55.363903,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:55.614766,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:55.865616,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:56.116430,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:56.367200,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:56.618039,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:56.868871,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:57.119636,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:57.370562,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:57.621427,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:57.872201,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:58.123036,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:58.373917,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:58.624776,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:58.875573,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:59.126637,0,0,0,0,0,0,0,0,0,0
2023-08-05 00:25:59.377525,0,0,0,0,0,0,0,0,0,0
